date, pm25, pm10, o3, no2, so2, co
2024/2/13, 17, 16, , 16, , 
2024/2/14, 33, 18, , 24, , 
2024/2/15, 42, 19, , 20, , 
2024/2/16, 45, 8, , 17, , 
2024/2/17, 17, 13, , 25, , 
2024/2/18, 36, 12, , 24, , 
2024/2/19, 35, 19, , 28, , 
2024/2/20, 39, 19, , 30, , 
2024/2/21, 36, 22, , 28, , 
2024/2/22, 52, 8, , 7, , 
2024/2/23, 23, 6, , 7, , 
2024/2/24, 14, 3, , 5, , 
2024/2/25, 8, 7, , 3, , 
2024/2/26, 17, 3, , 6, , 
2024/2/27, 10, 6, , 10, , 
2024/2/28, 14, 9, , 14, , 
2024/2/29, 15, 14, , 17, , 
2024/3/1, 31, 7, , 7, , 
2024/3/2, 15, 8, , 5, , 
2024/3/3, 21, 2, , 2, , 
2024/3/4, 7, 6, , 6, , 
2024/3/5, 14, 7, , 11, , 
2024/3/6, 14, 16, , 17, , 
2024/3/7, 39, 16, , 15, , 
2024/3/8, 39, 7, , 7, , 
2024/3/9, 18, 4, , 4, , 
2024/3/10, 12, 2, , 3, , 
2024/3/11, 9, 5, , 6, , 
2024/3/12, 12, 13, , 19, , 
2024/3/13, 29, 13, , 16, , 
2024/3/14, 25, 19, , 17, , 
2024/3/15, 42, 20, , 12, , 
2024/3/16, 44, 16, , 14, , 
2024/3/17, 44, 18, , 16, , 
2024/3/18, 46, 23, , 20, , 
2024/3/19, 51, 44, , 22, , 
2024/3/20, 72, 57, , 16, , 
2024/3/21, 80, 32, , 13, , 
2024/3/22, 50, 44, , 18, , 
2024/3/23, 60, 57, , 12, , 
2024/3/24, 76, 34, , 6, , 
2024/3/25, 52, 26, , 8, , 
2024/3/26, 48, 5, , 3, , 
2024/3/27, 9, 4, , 3, , 
2024/3/28, 11, 4, , 2, , 
2024/3/29, 9, 3, , 4, , 
2024/3/30, 10, 3, , 5, , 
2024/3/31, 10, 4, , 4, , 
2024/4/1, 11, 5, , 6, , 
2023/10/2, 47, 22, , 25, , 
2023/10/3, 48, 28, , 30, , 
2023/10/4, 53, 37, , 23, , 
2023/10/5, 76, 41, , 32, , 
2023/10/6, 65, 28, , 25, , 
2023/10/7, 37, 28, , 23, , 
2023/10/8, 52, 25, , 18, , 
2023/10/9, 53, 32, , 27, , 
2023/10/10, 51, 34, , 32, , 
2023/10/11, 56, 33, , 30, , 
2023/10/12, 56, 26, , 20, , 
2023/10/13, 51, 31, , 20, , 
2023/10/14, 57, 40, , 12, , 
2023/10/15, 95, 34, , 11, , 
2023/10/16, 86, 25, , 8, , 
2023/10/17, 69, 37, , 11, , 
2023/10/18, 76, 24, , 4, , 
2023/10/19, 73, 27, , 11, , 
2023/10/20, 82, 2, , 6, , 
2023/10/21, 12, 7, , 6, , 
2023/10/22, 18, 10, , 11, , 
2023/10/23, 24, 7, , 10, , 
2023/10/24, 15, 8, , 7, , 
2023/10/25, 16, 17, , 6, , 
2023/10/26, 47, 28, , 7, , 
2023/10/27, 84, 6, , 7, , 
2023/10/28, 16, 7, , 4, , 
2023/10/29, 15, 9, , 7, , 
2023/10/30, 24, 7, , 11, , 
2023/10/31, 17, 20, , 22, , 
2023/11/1, 44, 15, , 12, , 
2023/11/2, 37, 5, , 5, , 
2023/11/3, 18, 7, , 6, , 
2023/11/4, 17, 7, , 4, , 
2023/11/5, 19, 11, , 4, , 
2023/11/6, 23, 9, , 13, , 
2023/11/7, 19, 9, , 12, , 
2023/11/8, 19, 16, , 15, , 
2023/11/9, 37, 6, , 7, , 
2023/11/10, 17, 8, , 8, , 
2023/11/11, 17, 9, , 3, , 
2023/11/12, 31, 7, , 5, , 
2023/11/13, 22, 13, , 11, , 
2023/11/14, 41, 24, , 24, , 
2023/11/15, 57, 32, , 20, , 
2023/11/16, 78, 32, , 22, , 
2023/11/17, 77, 29, , 26, , 
2023/11/18, 70, 23, , 30, , 
2023/11/19, 55, 21, , 28, , 
2023/11/20, 55, 26, , 27, , 
2023/11/21, 59, 9, , 16, , 
2023/11/22, 22, 8, , 11, , 
2023/11/23, 14, 13, , 24, , 
2023/11/24, 23, 31, , 34, , 
2023/11/25, 60, 41, , 36, , 
2023/11/26, 76, 35, , 23, , 
2023/11/27, 65, 34, , 19, , 
2023/11/28, 72, 14, , 9, , 
2023/11/29, 44, 7, , 9, , 
2023/11/30, 19, 9, , 9, , 
2023/12/1, 29, 5, , 11, , 
2023/12/2, 14, 8, , 14, , 
2023/12/3, 22, 16, , 19, , 
2023/12/4, 49, 8, , 13, , 
2023/12/5, 24, 11, , 19, , 
2023/12/6, 22, 13, , 19, , 
2023/12/7, 34, 26, , 24, , 
2023/12/8, 72, 7, , 7, , 
2023/12/9, 21, 8, , 7, , 
2023/12/10, 20, 7, , 8, , 
2023/12/11, 20, 11, , 15, , 
2023/12/12, 28, 24, , 22, , 
2023/12/13, 62, 5, , 9, , 
2023/12/14, 12, 12, , 23, , 
2023/12/15, 28, 12, , 22, , 
2023/12/16, 25, 25, , 31, , 
2023/12/17, 61, 21, , 30, , 
2023/12/18, 54, 31, , 38, , 
2023/12/19, 65, 37, , 39, , 
2023/12/20, 79, 21, , 25, , 
2023/12/21, 50, 22, , 37, , 
2023/12/22, 45, 31, , 40, , 
2023/12/23, 63, 19, , 32, , 
2023/12/24, 42, 16, , 29, , 
2023/12/25, 43, 22, , 26, , 
2023/12/26, 65, 43, , 34, , 
2023/12/27, 106, 41, , 38, , 
2023/12/28, 91, 43, , 37, , 
2023/12/29, 93, 45, , 37, , 
2023/12/30, 97, 28, , 31, , 
2023/12/31, 75, 12, , 9, , 
2024/1/1, 41, 23, , 19, , 
2023/7/2, 20, 13, , 5, , 
2023/7/3, 36, 21, , 9, , 
2023/7/4, 54, 18, , 10, , 
2023/7/5, 42, 22, , 10, , 
2023/7/6, 44, 26, , 9, , 
2023/7/7, 58, 27, , 9, , 
2023/7/8, 58, 15, , 5, , 
2023/7/9, 29, 14, , 11, , 
2023/7/10, 29, 23, , 17, , 
2023/7/11, 43, 35, , 18, , 
2023/7/12, 61, 17, , 10, , 
2023/7/13, 44, 20, , 10, , 
2023/7/14, 46, 27, , 9, , 
2023/7/15, 61, 14, , 3, , 
2023/7/16, 40, 14, , 6, , 
2023/7/17, 36, 30, , 20, , 
2023/7/18, 60, 47, , 17, , 
2023/7/19, 68, 54, , 8, , 
2023/7/20, 79, 29, , 10, , 
2023/7/21, 53, 19, , 7, , 
2023/7/22, 45, 16, , 6, , 
2023/7/23, 38, 31, , 13, , 
2023/7/24, 74, 16, , 7, , 
2023/7/25, 39, 14, , 6, , 
2023/7/26, 27, 20, , 12, , 
2023/7/27, 33, 28, , 15, , 
2023/7/28, 50, 22, , 8, , 
2023/7/29, 46, 16, , 7, , 
2023/7/30, 37, 10, , 5, , 
2023/7/31, 24, 18, , 8, , 
2023/8/1, 38, 23, , 10, , 
2023/8/2, 37, 21, , 11, , 
2023/8/3, 43, 11, , 4, , 
2023/8/4, 25, 11, , 4, , 
2023/8/5, 18, 12, , 5, , 
2023/8/6, 26, 15, , 7, , 
2023/8/7, 28, 18, , 10, , 
2023/8/8, 28, 33, , 12, , 
2023/8/9, 52, 50, , 15, , 
2023/8/10, 71, 34, , 7, , 
2023/8/11, 54, 27, , 13, , 
2023/8/12, 44, 22, , 9, , 
2023/8/13, 43, 23, , 5, , 
2023/8/14, 46, 18, , 6, , 
2023/8/15, 37, 19, , 7, , 
2023/8/16, 40, 21, , 9, , 
2023/8/17, 39, 20, , 12, , 
2023/8/18, 38, 18, , 6, , 
2023/8/19, 26, 16, , 6, , 
2023/8/20, 34, 16, , 10, , 
2023/8/21, 37, 27, , 15, , 
2023/8/22, 48, 36, , 10, , 
2023/8/23, 53, 27, , 7, , 
2023/8/24, 48, 31, , 9, , 
2023/8/25, 53, 49, , 6, , 
2023/8/26, 64, 38, , 5, , 
2023/8/27, 57, 11, , 2, , 
2023/8/28, 15, 12, , 6, , 
2023/8/29, 21, 9, , 7, , 
2023/8/30, 14, 12, , 7, , 
2023/8/31, 25, 15, , 10, , 
2023/9/1, 23, 29, , 15, , 
2023/9/2, 44, 23, , 16, , 
2023/9/3, 53, 28, , 7, , 
2023/9/4, 80, 43, , 12, , 
2023/9/5, 100, 54, , 15, , 
2023/9/6, 94, 78, , 20, , 
2023/9/7, 134, , , 17, , 
2023/9/9, 62, 43, , 9, , 
2023/9/10, 98, , , 9, , 
2023/9/12, 36, 16, , 19, , 
2023/9/13, 60, 9, , 13, , 
2023/9/14, 39, 18, , 12, , 
2023/9/15, 69, 14, , 10, , 
2023/9/16, 57, 11, , 9, , 
2023/9/17, 50, 7, , 7, , 
2023/9/18, 32, 8, , 11, , 
2023/9/19, 35, 8, , 19, , 
2023/9/20, 36, 12, , 15, , 
2023/9/21, 50, 7, , 6, , 
2023/9/22, 32, 5, , 10, , 
2023/9/23, 24, 10, , 17, , 
2023/9/24, 32, 16, , 22, , 
2023/9/25, 39, 20, , 27, , 
2023/9/26, 42, 25, , 29, , 
2023/9/27, 49, 29, , 27, , 
2023/9/28, 52, 33, , 30, , 
2023/9/29, 63, 26, , 30, , 
2023/9/30, 57, 23, , 20, , 
2023/10/1, 51, 22, , 25, , 
2023/4/2, 21, 7, , 5, , 
2023/4/3, 13, 15, , 10, , 
2023/4/4, 20, 10, , 8, , 
2023/4/5, 13, 7, , 12, , 
2023/4/6, 12, 9, , 10, , 
2023/4/7, 16, 12, , 6, , 
2023/4/8, 22, 13, , 15, , 
2023/4/9, 27, 30, , 10, , 
2023/4/10, 47, 61, , 9, , 
2023/4/11, 87, 21, , 12, , 
2023/4/12, 33, 15, , 7, , 
2023/4/13, 19, 10, , 6, , 
2023/4/14, 18, 9, , 5, , 
2023/4/15, 13, 13, , 6, , 
2023/4/16, 26, 9, , 5, , 
2023/4/17, 17, 9, , 9, , 
2023/4/18, 16, 14, , 12, , 
2023/4/19, 26, 20, , 14, , 
2023/4/20, 29, 25, , 19, , 
2023/4/21, 42, 29, , 15, , 
2023/4/22, 44, 14, , 5, , 
2023/4/23, 39, 9, , 6, , 
2023/4/24, 22, 16, , 10, , 
2023/4/25, 36, 13, , 11, , 
2023/4/26, 30, 19, , 17, , 
2023/4/27, 36, 20, , 22, , 
2023/4/28, 40, 28, , 19, , 
2023/4/29, 51, 23, , 9, , 
2023/4/30, 57, 11, , 5, , 
2023/5/1, 31, 9, , 4, , 
2023/5/2, 24, 13, , 9, , 
2023/5/3, 29, 22, , 16, , 
2023/5/4, 35, 18, , 5, , 
2023/5/5, 29, 18, , 12, , 
2023/5/6, 31, 16, , 11, , 
2023/5/7, 34, 12, , 6, , 
2023/5/8, 30, 18, , 12, , 
2023/5/9, 41, 16, , 8, , 
2023/5/10, 36, 17, , 7, , 
2023/5/11, 35, 13, , 7, , 
2023/5/12, 21, 10, , 7, , 
2023/5/13, 14, 6, , 4, , 
2023/5/14, 12, 8, , 5, , 
2023/5/15, 17, 11, , 5, , 
2023/5/16, 31, 11, , 8, , 
2023/5/17, 24, 16, , 6, , 
2023/5/18, 29, 18, , 6, , 
2023/5/19, 42, 16, , 7, , 
2023/5/20, 35, 12, , 6, , 
2023/5/21, 32, 16, , 5, , 
2023/5/22, 41, 18, , 10, , 
2023/5/23, 44, 36, , 8, , 
2023/5/24, 88, 25, , 10, , 
2023/5/25, 61, 36, , 13, , 
2023/5/26, 85, 30, , 10, , 
2023/5/27, 87, 36, , 7, , 
2023/5/28, 84, 23, , 9, , 
2023/5/29, 66, 15, , 14, , 
2023/5/30, 43, 18, , 16, , 
2023/5/31, 47, 16, , 13, , 
2023/6/1, 39, 12, , 12, , 
2023/6/2, 30, 13, , 10, , 
2023/6/3, 34, 12, , 8, , 
2023/6/4, 37, 10, , 7, , 
2023/6/5, 32, 14, , 11, , 
2023/6/6, 40, 15, , 12, , 
2023/6/7, 38, 17, , 10, , 
2023/6/8, 48, 19, , 9, , 
2023/6/9, 58, 10, , 6, , 
2023/6/10, 24, 9, , 4, , 
2023/6/11, 26, 8, , 6, , 
2023/6/12, 19, 11, , 8, , 
2023/6/13, 25, 12, , 9, , 
2023/6/14, 29, 9, , 10, , 
2023/6/15, 21, 18, , 13, , 
2023/6/16, 45, 19, , 15, , 
2023/6/17, 44, 23, , 16, , 
2023/6/18, 59, 16, , 6, , 
2023/6/19, 48, 23, , 12, , 
2023/6/20, 58, 12, , 6, , 
2023/6/21, 30, 15, , 13, , 
2023/6/22, 32, 20, , 12, , 
2023/6/23, 51, 20, , 12, , 
2023/6/24, 44, 22, , 14, , 
2023/6/25, 57, 24, , 12, , 
2023/6/26, 61, 18, , 14, , 
2023/6/27, 39, 31, , 13, , 
2023/6/28, 68, 32, , 14, , 
2023/6/29, 73, 27, , 19, , 
2023/6/30, 62, 9, , 5, , 
2023/7/1, 18, 9, , 4, , 
2023/1/3, 33, 14, , 21, , 
2023/1/4, 30, 18, , 25, , 
2023/1/5, 40, 20, , 29, , 
2023/1/6, 43, 25, , 23, , 
2023/1/7, 66, 28, , 21, , 
2023/1/8, 74, 7, , 7, , 
2023/1/9, 22, 7, , 12, , 
2023/1/10, 14, 21, , 24, , 
2023/1/11, 45, 13, , 16, , 
2023/1/12, 36, 21, , 26, , 
2023/1/13, 53, 28, , 25, , 
2023/1/14, 71, 37, , 26, , 
2023/1/15, 89, 12, , 9, , 
2023/1/16, 38, 6, , 7, , 
2023/1/17, 14, 5, , 7, , 
2023/1/18, 10, 6, , 14, , 
2023/1/19, 15, 8, , 12, , 
2023/1/20, 15, 9, , 20, , 
2023/1/21, 21, 9, , 19, , 
2023/1/22, 22, 8, , 15, , 
2023/1/23, 22, 15, , 24, , 
2023/1/24, 34, 12, , 20, , 
2023/1/25, 26, 13, , 20, , 
2023/1/26, 31, 16, , 25, , 
2023/1/27, 31, 14, , 20, , 
2023/1/28, 23, 6, , 17, , 
2023/1/29, 15, 8, , 15, , 
2023/1/30, 19, 15, , 21, , 
2023/1/31, 37, 31, , 32, , 
2023/2/1, 65, 22, , 27, , 
2023/2/2, 43, 25, , 30, , 
2023/2/3, 44, 31, , 35, , 
2023/2/4, 52, 27, , 34, , 
2023/2/5, 52, 13, , 23, , 
2023/2/6, 26, 18, , 19, , 
2023/2/7, 28, 12, , 14, , 
2023/2/8, 30, 11, , 16, , 
2023/2/9, 26, 12, , 17, , 
2023/2/10, 31, 15, , 17, , 
2023/2/11, 38, 11, , 10, , 
2023/2/12, 30, 15, , 9, , 
2023/2/13, 38, 24, , 15, , 
2023/2/14, 40, 16, , 13, , 
2023/2/15, 41, 19, , 20, , 
2023/2/16, 47, 24, , 26, , 
2023/2/17, 49, 21, , 18, , 
2023/2/18, 44, 16, , 18, , 
2023/2/19, 34, 26, , 19, , 
2023/2/20, 43, 28, , 17, , 
2023/2/21, 43, 35, , 17, , 
2023/2/22, 56, 58, , 20, , 
2023/2/23, 89, 31, , 8, , 
2023/2/24, 48, 12, , 14, , 
2023/2/25, 25, 14, , 15, , 
2023/2/26, 39, 11, , 13, , 
2023/2/27, 34, 8, , 8, , 
2023/2/28, 19, 20, , 16, , 
2023/3/1, 35, 13, , 16, , 
2023/3/2, 32, 18, , 20, , 
2023/3/3, 48, 28, , 23, , 
2023/3/4, 59, 13, , 15, , 
2023/3/5, 32, 22, , 21, , 
2023/3/6, 53, 13, , 8, , 
2023/3/7, 39, 8, , 6, , 
2023/3/8, 18, 8, , 6, , 
2023/3/9, 19, 10, , 6, , 
2023/3/10, 28, 14, , 6, , 
2023/3/11, 32, 11, , 4, , 
2023/3/12, 28, 9, , 8, , 
2023/3/13, 23, 19, , 13, , 
2023/3/14, 38, 9, , 7, , 
2023/3/15, 16, 22, , 26, , 
2023/3/16, 40, 25, , 29, , 
2023/3/17, 42, 15, , 8, , 
2023/3/18, 28, 6, , 5, , 
2023/3/19, 11, 7, , 11, , 
2023/3/20, 16, 9, , 9, , 
2023/3/21, 19, 18, , 21, , 
2023/3/22, 36, 16, , 15, , 
2023/3/23, 29, 15, , 11, , 
2023/3/24, 20, 11, , 6, , 
2023/3/25, 20, 13, , 6, , 
2023/3/26, 26, 9, , 5, , 
2023/3/27, 17, 16, , 12, , 
2023/3/28, 22, 19, , 20, , 
2023/3/29, 30, 26, , 23, , 
2023/3/30, 41, 20, , 8, , 
2023/3/31, 32, 19, , 5, , 
2023/4/1, 33, 12, , 2, , 
2022/10/2, 32, 19, , 24, , 
2022/10/3, 33, 33, , 27, , 
2022/10/4, 36, 58, , 35, , 
2022/10/5, 66, 62, , 26, , 
2022/10/6, 70, 60, , 18, , 
2022/10/7, 58, 118, , 23, , 
2022/10/8, 63, 39, , 15, , 
2022/10/9, 46, 30, , 11, , 
2022/10/10, 43, 36, , 17, , 
2022/10/11, 59, 40, , 16, , 
2022/10/12, 64, 20, , 9, , 
2022/10/13, 38, 24, , 19, , 
2022/10/14, 35, 38, , 26, , 
2022/10/15, 46, 25, , 20, , 
2022/10/16, 31, 22, , 18, , 
2022/10/17, 22, 33, , 14, , 
2022/10/18, 57, 44, , 20, , 
2022/10/19, 57, 44, , 16, , 
2022/10/20, 43, 19, , 9, , 
2022/10/21, 22, 18, , 8, , 
2022/10/22, 36, 20, , 6, , 
2022/10/23, 49, 31, , 5, , 
2022/10/24, 73, 40, , 17, , 
2022/10/25, 73, 52, , 18, , 
2022/10/26, 77, 52, , 30, , 
2022/10/27, 81, 44, , 25, , 
2022/10/28, 76, 51, , 26, , 
2022/10/29, 93, 44, , 15, , 
2022/10/30, 106, 48, , 14, , 
2022/10/31, 112, 35, , 14, , 
2022/11/1, 82, 21, , 13, , 
2022/11/2, 60, 22, , 19, , 
2022/11/3, 53, 16, , 14, , 
2022/11/4, 44, 15, , 14, , 
2022/11/5, 42, 20, , 21, , 
2022/11/6, 48, 23, , 19, , 
2022/11/7, 54, 26, , 23, , 
2022/11/8, 56, 28, , 22, , 
2022/11/9, 60, 18, , 13, , 
2022/11/10, 58, 25, , 25, , 
2022/11/11, 55, 18, , 16, , 
2022/11/12, 43, 24, , 11, , 
2022/11/13, 60, 30, , 16, , 
2022/11/14, 75, 28, , 17, , 
2022/11/15, 77, 10, , 6, , 
2022/11/16, 54, 6, , 6, , 
2022/11/17, 19, 6, , 5, , 
2022/11/18, 23, 5, , 7, , 
2022/11/19, 10, 3, , 5, , 
2022/11/20, 6, 5, , 6, , 
2022/11/21, 20, 4, , 4, , 
2022/11/22, 23, 6, , 6, , 
2022/11/23, 15, 8, , 6, , 
2022/11/24, 35, 15, , 12, , 
2022/11/25, 39, 6, , 14, , 
2022/11/26, 21, 24, , 22, , 
2022/11/27, 63, 32, , 18, , 
2022/11/28, 91, 10, , 12, , 
2022/11/29, 34, 22, , 27, , 
2022/11/30, 44, 27, , 30, , 
2022/12/1, 60, 14, , 19, , 
2022/12/2, 31, 13, , 20, , 
2022/12/3, 35, 20, , 25, , 
2022/12/4, 60, 18, , 19, , 
2022/12/5, 68, 12, , 20, , 
2022/12/6, 52, 26, , 19, , 
2022/12/7, 59, 33, , 27, , 
2022/12/8, 75, 8, , 17, , 
2022/12/9, 39, 4, , 19, , 
2022/12/10, 31, 4, , 8, , 
2022/12/11, 12, 4, , 10, , 
2022/12/12, 11, 6, , 13, , 
2022/12/13, 18, 5, , 13, , 
2022/12/14, 17, 8, , 19, , 
2022/12/15, 20, 5, , 13, , 
2022/12/16, 10, 14, , 22, , 
2022/12/17, 40, 13, , 18, , 
2022/12/18, 39, 13, , 17, , 
2022/12/19, 40, 23, , 23, , 
2022/12/20, 58, 24, , 26, , 
2022/12/21, 64, 10, , 13, , 
2022/12/22, 24, 7, , 8, , 
2022/12/23, 15, 7, , 13, , 
2022/12/24, 20, 14, , 15, , 
2022/12/25, 42, 21, , 18, , 
2022/12/26, 55, 22, , 25, , 
2022/12/27, 54, 31, , 31, , 
2022/12/28, 60, 29, , 23, , 
2022/12/29, 60, 12, , 9, , 
2022/12/30, 24, 15, , 8, , 
2022/12/31, 26, 25, , 26, , 
2023/1/1, 49, 25, , 18, , 
2023/1/2, 58, 14, , 17, , 
2022/7/2, 69, 54, , 6, , 
2022/7/3, 79, 69, , 5, , 
2022/7/4, 119, 48, , 11, , 
2022/7/5, 75, 41, , 13, , 
2022/7/6, 62, 69, , 11, , 
2022/7/7, 112, 37, , 8, , 
2022/7/8, 57, 38, , 12, , 
2022/7/9, 60, 45, , 12, , 
2022/7/10, 74, 42, , 12, , 
2022/7/11, 68, 49, , 15, , 
2022/7/12, 81, 51, , 13, , 
2022/7/13, 75, 57, , 20, , 
2022/7/14, 98, 53, , 17, , 
2022/7/15, 84, 51, , 11, , 
2022/7/16, 82, 52, , 8, , 
2022/7/17, 71, 57, , 8, , 
2022/7/18, 78, 67, , 10, , 
2022/7/19, 93, 64, , 7, , 
2022/7/20, 66, 66, , 15, , 
2022/7/21, 76, 78, , 13, , 
2022/7/22, 88, 90, , 8, , 
2022/7/23, 86, 50, , 9, , 
2022/7/24, 47, 55, , 6, , 
2022/7/25, 63, 51, , 6, , 
2022/7/26, 53, 68, , 9, , 
2022/7/27, 78, 93, , 6, , 
2022/7/28, 87, 67, , 10, , 
2022/7/29, 35, 66, , 10, , 
2022/7/30, 73, 19, , 4, , 
2022/7/31, 48, 24, , 7, , 
2022/8/1, 57, 22, , 12, , 
2022/8/2, 51, 26, , 8, , 
2022/8/3, 54, 24, , 12, , 
2022/8/4, 45, 28, , 12, , 
2022/8/5, 53, 28, , 10, , 
2022/8/6, 55, 23, , 8, , 
2022/8/7, 46, 23, , 7, , 
2022/8/8, 46, 23, , 12, , 
2022/8/9, 49, 31, , 11, , 
2022/8/10, 59, 36, , 6, , 
2022/8/11, 69, 48, , 8, , 
2022/8/12, 87, 67, , 10, , 
2022/8/13, 111, 77, , 12, , 
2022/8/14, 135, 34, , 5, , 
2022/8/15, 61, 26, , 3, , 
2022/8/16, 59, 37, , 5, , 
2022/8/17, 78, 19, , 6, , 
2022/8/18, 30, 15, , 7, , 
2022/8/19, 27, 16, , 7, , 
2022/8/20, 30, 19, , 8, , 
2022/8/21, 33, 20, , 14, , 
2022/8/22, 42, 24, , 9, , 
2022/8/23, 50, 33, , 11, , 
2022/8/24, 69, 44, , 19, , 
2022/8/25, 84, 41, , 11, , 
2022/8/26, 82, 35, , 9, , 
2022/8/27, 72, 35, , 6, , 
2022/8/28, 70, 35, , 4, , 
2022/8/29, 75, 46, , 11, , 
2022/8/30, 90, 42, , 21, , 
2022/8/31, 75, 28, , 16, , 
2022/9/1, 54, 21, , 24, , 
2022/9/2, 48, 10, , 10, , 
2022/9/3, 28, , , , , 
2022/9/7, 55, 37, , 10, , 
2022/9/8, 29, , , , , 
2022/9/10, 34, 15, , 8, , 
2022/9/11, 18, 27, , 19, , 
2022/9/12, 36, 45, , 15, , 
2022/9/13, 53, 31, , 6, , 
2022/9/14, 57, 12, , 10, , 
2022/9/15, 34, 18, , 11, , 
2022/9/16, 53, 17, , 14, , 
2022/9/17, 40, 10, , 11, , 
2022/9/18, 17, 16, , 7, , 
2022/9/19, 39, 28, , 10, , 
2022/9/20, 64, 22, , 16, , 
2022/9/21, 54, 21, , 18, , 
2022/9/22, 38, 33, , 17, , 
2022/9/23, 36, 21, , 10, , 
2022/9/24, 32, , , , , 
2022/9/26, 15, 22, , 9, , 
2022/9/27, 30, 34, , 16, , 
2022/9/28, 33, 34, , 14, , 
2022/9/29, 34, 20, , 8, , 
2022/9/30, 23, 17, , 12, , 
2022/10/1, 23, 19, , 21, , 
2022/4/2, 11, 4, , 8, , 
2022/4/3, 8, 4, , 9, , 
2022/4/4, 8, 12, , 11, , 
2022/4/5, 20, 12, , 13, , 
2022/4/6, 31, 11, , 11, , 
2022/4/7, 25, 13, , 11, , 
2022/4/8, 29, 11, , 7, , 
2022/4/9, 23, 14, , 5, , 
2022/4/10, 37, 13, , 7, , 
2022/4/11, 37, 18, , 8, , 
2022/4/12, 27, 8, , 9, , 
2022/4/13, 17, 9, , 14, , 
2022/4/14, 22, 10, , 6, , 
2022/4/15, 26, 13, , 8, , 
2022/4/16, 27, 14, , 12, , 
2022/4/17, 31, 10, , 10, , 
2022/4/18, 24, 13, , 11, , 
2022/4/19, 32, 16, , 11, , 
2022/4/20, 36, 4, , 8, , 
2022/4/21, 8, 6, , 11, , 
2022/4/22, 13, 6, , 11, , 
2022/4/23, 16, 5, , 4, , 
2022/4/24, 17, 6, , 7, , 
2022/4/25, 12, 10, , 16, , 
2022/4/26, 23, 21, , 21, , 
2022/4/27, 51, 19, , 16, , 
2022/4/28, 40, 14, , 19, , 
2022/4/29, 26, 14, , 12, , 
2022/4/30, 24, 38, , 20, , 
2022/5/1, 71, 31, , 11, , 
2022/5/2, 63, 10, , 8, , 
2022/5/3, 22, 9, , 11, , 
2022/5/4, 26, 14, , 10, , 
2022/5/5, 37, 14, , 12, , 
2022/5/6, 36, 10, , 12, , 
2022/5/7, 28, 10, , 10, , 
2022/5/8, 25, 9, , 8, , 
2022/5/9, 24, 19, , 13, , 
2022/5/10, 41, 35, , 14, , 
2022/5/11, 60, 31, , 17, , 
2022/5/12, 59, 32, , 12, , 
2022/5/13, 53, 38, , 16, , 
2022/5/14, 68, 40, , 11, , 
2022/5/15, 83, 33, , 4, , 
2022/5/16, 67, 20, , 8, , 
2022/5/17, 44, 18, , 9, , 
2022/5/18, 46, 23, , 18, , 
2022/5/19, 48, 41, , 12, , 
2022/5/20, 62, 39, , 12, , 
2022/5/21, 62, 34, , 12, , 
2022/5/22, 57, 48, , 7, , 
2022/5/23, 94, 27, , 8, , 
2022/5/24, 70, 21, , 8, , 
2022/5/25, 37, 17, , 8, , 
2022/5/26, 30, 14, , 9, , 
2022/5/27, 28, 15, , 10, , 
2022/5/28, 33, 20, , 9, , 
2022/5/29, 41, 30, , 10, , 
2022/5/30, 61, 27, , 5, , 
2022/5/31, 53, 31, , 12, , 
2022/6/1, 53, 28, , 9, , 
2022/6/2, 51, 29, , 8, , 
2022/6/3, 57, 26, , 9, , 
2022/6/4, 40, 25, , 7, , 
2022/6/5, 48, 17, , 4, , 
2022/6/6, 37, 27, , 15, , 
2022/6/7, 47, 28, , 12, , 
2022/6/8, 55, 39, , 7, , 
2022/6/9, 85, 36, , 9, , 
2022/6/10, 84, 23, , 17, , 
2022/6/11, 46, 45, , 14, , 
2022/6/12, 89, 26, , 13, , 
2022/6/13, 46, 40, , 15, , 
2022/6/14, 60, 72, , 21, , 
2022/6/15, 93, 84, , 17, , 
2022/6/16, 124, 69, , 17, , 
2022/6/17, 110, 59, , 12, , 
2022/6/18, 105, 55, , 11, , 
2022/6/19, 84, 35, , 3, , 
2022/6/20, 66, 36, , 7, , 
2022/6/21, 64, 27, , 7, , 
2022/6/22, 43, 28, , 5, , 
2022/6/23, 44, 35, , 5, , 
2022/6/24, 65, 27, , 6, , 
2022/6/25, 45, 28, , 4, , 
2022/6/26, 48, 24, , 5, , 
2022/6/27, 43, 27, , 9, , 
2022/6/28, 47, 33, , 9, , 
2022/6/29, 55, 39, , 15, , 
2022/6/30, 63, 61, , 8, , 
2022/7/1, 42, 42, , 12, , 
2022/1/4, 62, 14, , 17, , 
2022/1/5, 44, 4, , 10, , 
2022/1/6, 15, 6, , 15, , 
2022/1/7, 22, 9, , 22, , 
2022/1/8, 26, 13, , 22, , 
2022/1/9, 40, 4, , 6, , 
2022/1/10, 16, 4, , 15, , 
2022/1/11, 12, 11, , 25, , 
2022/1/12, 24, 8, , 25, , 
2022/1/13, 15, 8, , 20, , 
2022/1/14, 20, 12, , 22, , 
2022/1/15, 29, 13, , 22, , 
2022/1/16, 39, 21, , 26, , 
2022/1/17, 60, 24, , 38, , 
2022/1/18, 58, 25, , 42, , 
2022/1/19, 54, 21, , 37, , 
2022/1/20, 49, 12, , 27, , 
