date, pm25, pm10, o3, no2, so2, co
2024/2/13, 20, 15, , 15, , 
2024/2/14, 28, 17, , 18, , 
2024/2/15, 40, 15, , 16, , 
2024/2/16, 39, 7, , 11, , 
2024/2/17, 18, 13, , 19, , 
2024/2/18, 36, 19, , 18, , 
2024/2/19, 52, 15, , 18, , 
2024/2/20, 35, 16, , 19, , 
2024/2/21, 36, 22, , 18, , 
2024/2/22, 52, 10, , 6, , 
2024/2/23, 22, 6, , 5, , 
2024/2/24, 13, 4, , 5, , 
2024/2/25, 13, 7, , 2, , 
2024/2/26, 14, 4, , 4, , 
2024/2/27, 12, 7, , 7, , 
2024/2/28, 15, 11, , 15, , 
2024/2/29, 23, 15, , 15, , 
2024/3/1, 32, 7, , 4, , 
2024/3/2, 14, 7, , 4, , 
2024/3/3, 16, 2, , 3, , 
2024/3/4, 5, 6, , 5, , 
2024/3/5, 12, 7, , 7, , 
2024/3/6, 15, 15, , 16, , 
2024/3/7, 34, 15, , 16, , 
2024/3/8, 35, 5, , 5, , 
2024/3/9, 11, 3, , 3, , 
2024/3/10, 9, 4, , 3, , 
2024/3/11, 10, 4, , 4, , 
2024/3/12, 10, 13, , 15, , 
2024/3/13, 25, 16, , 15, , 
2024/3/14, 33, 19, , 11, , 
2024/3/15, 38, 19, , 11, , 
2024/3/16, 42, 15, , 11, , 
2024/3/17, 38, 16, , 11, , 
2024/3/18, 40, 22, , 16, , 
2024/3/19, 44, 43, , 16, , 
2024/3/20, 67, 55, , 13, , 
2024/3/21, 74, 30, , 10, , 
2024/3/22, 46, 43, , 14, , 
2024/3/23, 57, 47, , 12, , 
2024/3/24, 61, 32, , 5, , 
2024/3/25, 50, 23, , 6, , 
2024/3/26, 42, 6, , 2, , 
2024/3/27, 10, 7, , 2, , 
2024/3/28, 17, 10, , 1, , 
2024/3/29, 13, 3, , 2, , 
2024/3/30, 10, 3, , 4, , 
2024/3/31, 12, 4, , 3, , 
2024/4/1, 13, 5, , 6, , 
2023/10/2, 52, 24, , 23, , 
2023/10/3, 44, 28, , 27, , 
2023/10/4, 54, 30, , 21, , 
2023/10/5, 54, 34, , 27, , 
2023/10/6, 61, 33, , 26, , 
2023/10/7, 57, 27, , 23, , 
2023/10/8, 45, 26, , 21, , 
2023/10/9, 51, 29, , 26, , 
2023/10/10, 50, 32, , 31, , 
2023/10/11, 48, 30, , 27, , 
2023/10/12, 46, 28, , 23, , 
2023/10/13, 50, 28, , 19, , 
2023/10/14, 52, 23, , 11, , 
2023/10/15, 55, 17, , 10, , 
2023/10/16, 46, 10, , 8, , 
2023/10/17, 25, 23, , 14, , 
2023/10/18, 42, 5, , 4, , 
2023/10/19, 12, 7, , 9, , 
2023/10/20, 22, 8, , 4, , 
2023/10/21, 15, 7, , 7, , 
2023/10/22, 16, 9, , 10, , 
2023/10/23, 23, 6, , 10, , 
2023/10/24, 16, 7, , 8, , 
2023/10/25, 15, 8, , 6, , 
2023/10/26, 18, 6, , 5, , 
2023/10/27, 14, 9, , 7, , 
2023/10/28, 20, 8, , 4, , 
2023/10/29, 19, 9, , 6, , 
2023/10/30, 23, 7, , 9, , 
2023/10/31, 16, 16, , 19, , 
2023/11/1, 33, 14, , 11, , 
2023/11/2, 36, 6, , 4, , 
2023/11/3, 15, 6, , 6, , 
2023/11/4, 13, 7, , 3, , 
2023/11/5, 17, 11, , 4, , 
2023/11/6, 18, 8, , 10, , 
2023/11/7, 16, 9, , 15, , 
2023/11/8, 20, 13, , 17, , 
2023/11/9, 31, 7, , 6, , 
2023/11/10, 18, 9, , 7, , 
2023/11/11, 21, 6, , 3, , 
2023/11/12, 18, 7, , 6, , 
2023/11/13, 21, 9, , 12, , 
2023/11/14, 22, 25, , 22, , 
2023/11/15, 59, 28, , 17, , 
2023/11/16, 68, 29, , 21, , 
2023/11/17, 69, 25, , 23, , 
2023/11/18, 63, 21, , 18, , 
2023/11/19, 51, 22, , 18, , 
2023/11/20, 57, 25, , 22, , 
2023/11/21, 59, 11, , 14, , 
2023/11/22, 25, 6, , 9, , 
2023/11/23, 10, 14, , 20, , 
2023/11/24, 27, 25, , 28, , 
2023/11/25, 54, 34, , 26, , 
2023/11/26, 71, 33, , 20, , 
2023/11/27, 65, 37, , 18, , 
2023/11/28, 67, 17, , 10, , 
2023/11/29, 41, 7, , 9, , 
2023/11/30, 21, 7, , 9, , 
2023/12/1, 17, 5, , 8, , 
2023/12/2, 13, 8, , 10, , 
2023/12/3, 22, 12, , 15, , 
2023/12/4, 41, 10, , 13, , 
2023/12/5, 32, 8, , 18, , 
2023/12/6, 17, 14, , 17, , 
2023/12/7, 34, 20, , 18, , 
2023/12/8, 62, 7, , 6, , 
2023/12/9, 22, 9, , 10, , 
2023/12/10, 23, 8, , 7, , 
2023/12/11, 27, 10, , 14, , 
2023/12/12, 28, 21, , 20, , 
2023/12/13, 56, 5, , 7, , 
2023/12/14, 15, 11, , 17, , 
2023/12/15, 24, 12, , 21, , 
2023/12/16, 28, 21, , 21, , 
2023/12/17, 50, 20, , 21, , 
2023/12/18, 56, 25, , 28, , 
2023/12/19, 62, 31, , 29, , 
2023/12/20, 74, 16, , 18, , 
2023/12/21, 41, 22, , 27, , 
2023/12/22, 51, 26, , 26, , 
2023/12/23, 58, 18, , 20, , 
2023/12/24, 51, 17, , 18, , 
2023/12/25, 46, 23, , 18, , 
2023/12/26, 69, 32, , 19, , 
2023/12/27, 81, 32, , 24, , 
2023/12/28, 78, 38, , 25, , 
2023/12/29, 86, 46, , 26, , 
2023/12/30, 101, 28, , 21, , 
2023/12/31, 73, 13, , 10, , 
2024/1/1, 46, 20, , 15, , 
2023/7/2, 42, 12, , 4, , 
2023/7/3, 32, 28, , 8, , 
2023/7/4, 70, 26, , 8, , 
2023/7/5, 69, 23, , 10, , 
2023/7/6, 49, 22, , 8, , 
2023/7/7, 43, 21, , 7, , 
2023/7/8, 38, 20, , 8, , 
2023/7/9, 46, 15, , 11, , 
2023/7/10, 36, 25, , 16, , 
2023/7/11, 45, 35, , 18, , 
2023/7/12, 57, 25, , 14, , 
2023/7/13, 55, 16, , 9, , 
2023/7/14, 33, 24, , 10, , 
2023/7/15, 70, 16, , 5, , 
2023/7/16, 50, 15, , 6, , 
2023/7/17, 41, 33, , 19, , 
2023/7/18, 66, 46, , 18, , 
2023/7/19, 65, 53, , 12, , 
2023/7/20, 73, 31, , 16, , 
2023/7/21, 56, 19, , 6, , 
2023/7/22, 41, 17, , 6, , 
2023/7/23, 39, 33, , 14, , 
2023/7/24, 78, 18, , 7, , 
2023/7/25, 44, 13, , 5, , 
2023/7/26, 25, 19, , 9, , 
2023/7/27, 37, 28, , 15, , 
2023/7/28, 47, 24, , 13, , 
2023/7/29, 45, 17, , 10, , 
2023/7/30, 37, 13, , 7, , 
2023/7/31, 34, 19, , 7, , 
2023/8/1, 48, 16, , 7, , 
2023/8/2, 35, 20, , 10, , 
2023/8/3, 41, 18, , 4, , 
2023/8/4, 35, 11, , 4, , 
2023/8/5, 16, 14, , 5, , 
2023/8/6, 32, 16, , 8, , 
2023/8/7, 31, 21, , 9, , 
2023/8/8, 37, 35, , 17, , 
2023/8/9, 57, 54, , 16, , 
2023/8/10, 79, 69, , 8, , 
2023/8/11, 60, 29, , 13, , 
2023/8/12, 55, 24, , 12, , 
2023/8/13, 52, 26, , 7, , 
2023/8/14, 66, 19, , 9, , 
2023/8/15, 41, 19, , 7, , 
2023/8/16, 41, 24, , 14, , 
2023/8/17, 49, 21, , 13, , 
2023/8/18, 38, 16, , 14, , 
2023/8/19, 29, 19, , 10, , 
2023/8/20, 44, 18, , 13, , 
2023/8/21, 39, 28, , 17, , 
2023/8/22, 54, 32, , 12, , 
2023/8/23, 53, 27, , 9, , 
2023/8/24, 48, 29, , 11, , 
2023/8/25, 51, 47, , 9, , 
2023/8/26, 64, 40, , 8, , 
2023/8/27, 57, 20, , 2, , 
2023/8/28, 36, 9, , 7, , 
2023/8/29, 17, 10, , 6, , 
2023/8/30, 18, 11, , 7, , 
2023/8/31, 23, 17, , 13, , 
2023/9/1, 30, 30, , 21, , 
2023/9/2, 48, 32, , 16, , 
2023/9/3, 74, 42, , 8, , 
2023/9/4, 119, 177, , 13, , 
2023/9/5, 261, 48, , 14, , 
2023/9/6, 65, 36, , 19, , 
2023/9/7, 64, 49, , 16, , 
2023/9/8, 95, 47, , 18, , 
2023/9/9, 103, 35, , 9, , 
2023/9/10, 90, 19, , 9, , 
2023/9/11, 52, 14, , 9, , 
2023/9/12, 40, 16, , 22, , 
2023/9/13, 40, 13, , 12, , 
2023/9/14, 32, 19, , 13, , 
2023/9/15, 39, 16, , 11, , 
2023/9/16, 42, 18, , 9, , 
2023/9/17, 47, 12, , 8, , 
2023/9/18, 37, 11, , 13, , 
2023/9/19, 26, 16, , 15, , 
2023/9/20, 40, 17, , 15, , 
2023/9/21, 37, 10, , 6, , 
2023/9/22, 24, 7, , 6, , 
2023/9/23, 15, 12, , 14, , 
2023/9/24, 27, 18, , 21, , 
2023/9/25, 43, 22, , 24, , 
2023/9/26, 45, 23, , 26, , 
2023/9/27, 46, 22, , 23, , 
2023/9/28, 41, 28, , 25, , 
2023/9/29, 56, 23, , 25, , 
2023/9/30, 47, 21, , 23, , 
2023/10/1, 44, 23, , 22, , 
2023/4/2, 20, 6, , 5, , 
2023/4/3, 13, 11, , 13, , 
2023/4/4, 21, 11, , 12, , 
2023/4/5, 18, 13, , 14, , 
2023/4/6, 24, 12, , 16, , 
2023/4/7, 25, 12, , 13, , 
2023/4/8, 23, 16, , 18, , 
2023/4/9, 35, 36, , 19, , 
2023/4/10, 63, 55, , 22, , 
2023/4/11, 73, 22, , 14, , 
2023/4/12, 33, 13, , 5, , 
2023/4/13, 17, 11, , 4, , 
2023/4/14, 23, 12, , 4, , 
2023/4/15, 17, 12, , 5, , 
2023/4/16, 26, 11, , 4, , 
2023/4/17, 30, 16, , 10, , 
2023/4/18, 47, 18, , 12, , 
2023/4/19, 48, 22, , 16, , 
2023/4/20, 45, 32, , 22, , 
2023/4/21, 58, 33, , 17, , 
2023/4/22, 55, 18, , 4, , 
2023/4/23, 54, 15, , 11, , 
2023/4/24, 45, 41, , 10, , 
2023/4/25, 20, 30, , 13, , 
2023/4/26, 18, 14, , 16, , 
2023/4/27, 23, 19, , 23, , 
2023/4/28, 30, 27, , 19, , 
2023/4/29, 46, 15, , 13, , 
2023/4/30, 32, 7, , 3, , 
2023/5/1, 15, 7, , 3, , 
2023/5/2, 17, 7, , 10, , 
2023/5/3, 17, 23, , 17, , 
2023/5/4, 30, 13, , 5, , 
2023/5/5, 14, 16, , 14, , 
2023/5/6, 24, 16, , 13, , 
2023/5/7, 29, 9, , 3, , 
2023/5/8, 18, 12, , 6, , 
2023/5/9, 24, 12, , 4, , 
2023/5/10, 20, 9, , 3, , 
2023/5/11, 16, 12, , 3, , 
2023/5/12, 19, 8, , 3, , 
2023/5/13, 11, 5, , , , 
2023/5/14, 11, 7, , 2, , 
2023/5/15, 15, 9, , 3, , 
2023/5/16, 23, 8, , 4, , 
2023/5/17, 17, 14, , 2, , 
2023/5/18, 26, 14, , 3, , 
2023/5/19, 31, 12, , 4, , 
2023/5/20, 30, 10, , 2, , 
2023/5/21, 31, 13, , 2, , 
2023/5/22, 33, 13, , 8, , 
2023/5/23, 31, 15, , 8, , 
2023/5/24, 37, 15, , 9, , 
2023/5/25, 28, 19, , 14, , 
2023/5/26, 44, 12, , 10, , 
2023/5/27, 41, 20, , 8, , 
2023/5/28, 44, 10, , 6, , 
2023/5/29, 33, 13, , 15, , 
2023/5/30, 38, 15, , 17, , 
2023/5/31, 41, 14, , 12, , 
2023/6/1, 34, 13, , 11, , 
2023/6/2, 35, 11, , 10, , 
2023/6/3, 26, 14, , 8, , 
2023/6/4, 41, 10, , 7, , 
2023/6/5, 32, 17, , 11, , 
2023/6/6, 48, 11, , 11, , 
2023/6/7, 30, 21, , 12, , 
2023/6/8, 59, 23, , 9, , 
2023/6/9, 71, 13, , 8, , 
2023/6/10, 44, 14, , 6, , 
2023/6/11, 49, 5, , 6, , 
2023/6/12, 15, 6, , 7, , 
2023/6/13, 11, 13, , 9, , 
2023/6/14, 39, 8, , 7, , 
2023/6/15, 19, 15, , 9, , 
2023/6/16, 40, 19, , 15, , 
2023/6/17, 45, 25, , 16, , 
2023/6/18, 63, 18, , 5, , 
2023/6/19, 49, 29, , 11, , 
2023/6/20, 74, 14, , 8, , 
2023/6/21, 38, 12, , 13, , 
2023/6/22, 31, 22, , 13, , 
2023/6/23, 58, 20, , 14, , 
2023/6/24, 51, 24, , 13, , 
2023/6/25, 59, 25, , 15, , 
2023/6/26, 67, 16, , 11, , 
2023/6/27, 46, 25, , 11, , 
2023/6/28, 51, 39, , 11, , 
2023/6/29, 131, 24, , 17, , 
2023/6/30, 54, 10, , 4, , 
2023/7/1, 27, 15, , 4, , 
2023/1/3, 34, 18, , 19, , 
2023/1/4, 46, 21, , 22, , 
2023/1/5, 48, 20, , 21, , 
2023/1/6, 45, 25, , 20, , 
2023/1/7, 67, 30, , 22, , 
2023/1/8, 78, 11, , 9, , 
2023/1/9, 32, 9, , 13, , 
2023/1/10, 20, 22, , 23, , 
2023/1/11, 50, 14, , 14, , 
2023/1/12, 33, 23, , 22, , 
2023/1/13, 53, 27, , 23, , 
2023/1/14, 67, 32, , 22, , 
2023/1/15, 83, 13, , 9, , 
2023/1/16, 47, 7, , 7, , 
2023/1/17, 17, 4, , 4, , 
2023/1/18, 11, 5, , 9, , 
2023/1/19, 16, 6, , 9, , 
2023/1/20, 17, 8, , 15, , 
2023/1/21, 21, 8, , 15, , 
2023/1/22, 25, 6, , 11, , 
2023/1/23, 18, 17, , 25, , 
2023/1/24, 41, 9, , 16, , 
2023/1/25, 26, 12, , 16, , 
2023/1/26, 32, 21, , 23, , 
2023/1/27, 38, 16, , 20, , 
2023/1/28, 32, 7, , 13, , 
2023/1/29, 21, 8, , 13, , 
2023/1/30, 24, 14, , 23, , 
2023/1/31, 37, 30, , 34, , 
2023/2/1, 70, 24, , 25, , 
2023/2/2, 54, 26, , 31, , 
2023/2/3, 54, 26, , 33, , 
2023/2/4, 53, 21, , 30, , 
2023/2/5, 52, 15, , 21, , 
2023/2/6, 32, 17, , 20, , 
2023/2/7, 31, 11, , 16, , 
2023/2/8, 26, 8, , 16, , 
2023/2/9, 19, 10, , 18, , 
2023/2/10, 25, 14, , 18, , 
2023/2/11, 36, 10, , 10, , 
2023/2/12, 25, 13, , 8, , 
2023/2/13, 33, 21, , 14, , 
2023/2/14, 36, 16, , 15, , 
2023/2/15, 40, 18, , 21, , 
2023/2/16, 42, 22, , 24, , 
2023/2/17, 49, 19, , 23, , 
2023/2/18, 42, 17, , 21, , 
2023/2/19, 36, 23, , 21, , 
2023/2/20, 43, 25, , 16, , 
2023/2/21, 39, 33, , 18, , 
2023/2/22, 48, 56, , 22, , 
2023/2/23, 82, 29, , 11, , 
2023/2/24, 39, 11, , 18, , 
2023/2/25, 25, 13, , 19, , 
2023/2/26, 37, 12, , 15, , 
2023/2/27, 34, 7, , 7, , 
2023/2/28, 12, 14, , 18, , 
2023/3/1, 35, 15, , 17, , 
2023/3/2, 34, 18, , 21, , 
2023/3/3, 43, 22, , 20, , 
2023/3/4, 52, 13, , 17, , 
2023/3/5, 34, 17, , 21, , 
2023/3/6, 43, 12, , 12, , 
2023/3/7, 37, 8, , 9, , 
2023/3/8, 17, 7, , 10, , 
2023/3/9, 13, 8, , 8, , 
2023/3/10, 19, 11, , 8, , 
2023/3/11, 19, 11, , 7, , 
2023/3/12, 23, 10, , 10, , 
2023/3/13, 26, 16, , 12, , 
2023/3/14, 34, 7, , 5, , 
2023/3/15, 11, 19, , 24, , 
2023/3/16, 34, 24, , 24, , 
2023/3/17, 44, 14, , 12, , 
2023/3/18, 26, 5, , 6, , 
2023/3/19, 14, 8, , 15, , 
2023/3/20, 19, 11, , 15, , 
2023/3/21, 29, 15, , 20, , 
2023/3/22, 33, 17, , 19, , 
2023/3/23, 33, 15, , 18, , 
2023/3/24, 22, 11, , 12, , 
2023/3/25, 20, 10, , 7, , 
2023/3/26, 21, 9, , 5, , 
2023/3/27, 12, 15, , 13, , 
2023/3/28, 27, 22, , 25, , 
2023/3/29, 36, 27, , 20, , 
2023/3/30, 43, 20, , 11, , 
2023/3/31, 32, 17, , 8, , 
2023/4/1, 31, 13, , 4, , 
2022/10/2, 25, 16, , 23, , 
2022/10/3, 35, 27, , 32, , 
2022/10/4, 40, 47, , 33, , 
2022/10/5, 63, 60, , 28, , 
2022/10/6, 72, 37, , 19, , 
2022/10/7, 49, 29, , 20, , 
2022/10/8, 43, 34, , 17, , 
2022/10/9, 49, 24, , 12, , 
2022/10/10, 38, 25, , 20, , 
2022/10/11, 47, 29, , 15, , 
2022/10/12, 47, 14, , 12, , 
2022/10/13, 33, 55, , 24, , 
2022/10/14, 85, 30, , 25, , 
2022/10/15, 52, 22, , 19, , 
2022/10/16, 41, 27, , 23, , 
2022/10/17, 50, 32, , 17, , 
2022/10/18, 53, 40, , 22, , 
2022/10/19, 61, 52, , 17, , 
2022/10/20, 65, 17, , 14, , 
2022/10/21, 33, 10, , 12, , 
2022/10/22, 26, 10, , 9, , 
2022/10/23, 28, 8, , 9, , 
2022/10/24, 22, 20, , 19, , 
2022/10/25, 33, 27, , 22, , 
2022/10/26, 45, 34, , 27, , 
2022/10/27, 57, 39, , 25, , 
2022/10/28, 61, 42, , 25, , 
2022/10/29, 64, 28, , 20, , 
2022/10/30, 55, 25, , 19, , 
2022/10/31, 55, 24, , 19, , 
2022/11/1, 51, 16, , 19, , 
2022/11/2, 41, 16, , 19, , 
2022/11/3, 35, 13, , 17, , 
2022/11/4, 32, 9, , 12, , 
2022/11/5, 19, 16, , 20, , 
2022/11/6, 39, 19, , 19, , 
2022/11/7, 52, 24, , 25, , 
2022/11/8, 54, 28, , 26, , 
2022/11/9, 50, 11, , 16, , 
2022/11/10, 28, 23, , 22, , 
2022/11/11, 42, 14, , 15, , 
2022/11/12, 26, 19, , 10, , 
2022/11/13, 35, 22, , 17, , 
2022/11/14, 45, 24, , 18, , 
2022/11/15, 50, 7, , 11, , 
2022/11/16, 18, 8, , 10, , 
2022/11/17, 19, 8, , 8, , 
2022/11/18, 20, 10, , 9, , 
2022/11/19, 19, 6, , 4, , 
2022/11/20, 14, 7, , 9, , 
2022/11/21, 16, 7, , 7, , 
2022/11/22, 15, 9, , 8, , 
2022/11/23, 20, 8, , 9, , 
2022/11/24, 17, 14, , 14, , 
2022/11/25, 24, 9, , 14, , 
2022/11/26, 17, 19, , 22, , 
2022/11/27, 47, 22, , 19, , 
2022/11/28, 59, 8, , 10, , 
2022/11/29, 17, 26, , 28, , 
2022/11/30, 48, 29, , 27, , 
2022/12/1, 58, 15, , 20, , 
2022/12/2, 34, 14, , 17, , 
2022/12/3, 33, 25, , 22, , 
2022/12/4, 66, 22, , 18, , 
2022/12/5, 67, 16, , 21, , 
2022/12/6, 56, 25, , 21, , 
2022/12/7, 52, 33, , 23, , 
2022/12/8, 68, 13, , 16, , 
2022/12/9, 36, 9, , 19, , 
2022/12/10, 26, 10, , 10, , 
2022/12/11, 29, 7, , 10, , 
2022/12/12, 20, 13, , 17, , 
2022/12/13, 37, 12, , 15, , 
2022/12/14, 38, 9, , 19, , 
2022/12/15, 25, 7, , 15, , 
2022/12/16, 11, 13, , 18, , 
2022/12/17, 34, 13, , 17, , 
2022/12/18, 37, 13, , 14, , 
2022/12/19, 37, 22, , 22, , 
2022/12/20, 55, 25, , 25, , 
2022/12/21, 65, 13, , 14, , 
2022/12/22, 32, 9, , 10, , 
2022/12/23, 20, 8, , 14, , 
2022/12/24, 20, 15, , 17, , 
2022/12/25, 43, 19, , 16, , 
2022/12/26, 51, 23, , 18, , 
2022/12/27, 54, 29, , 22, , 
2022/12/28, 60, 26, , 19, , 
2022/12/29, 56, 16, , 16, , 
2022/12/30, 36, 15, , 11, , 
2022/12/31, 28, 24, , 19, , 
2023/1/1, 48, 23, , 18, , 
2023/1/2, 53, 14, , 17, , 
2022/7/2, 43, 44, , 4, , 
2022/7/3, 114, 43, , 4, , 
2022/7/4, 94, 25, , 9, , 
2022/7/5, 30, 26, , 12, , 
2022/7/6, 45, 44, , 9, , 
2022/7/7, 92, 14, , 6, , 
2022/7/8, 26, 17, , 10, , 
2022/7/9, 35, 26, , 12, , 
2022/7/10, 51, 20, , 9, , 
2022/7/11, 44, 26, , 12, , 
2022/7/12, 49, 26, , 12, , 
2022/7/13, 45, 38, , 23, , 
2022/7/14, 68, 38, , 16, , 
2022/7/15, 66, 31, , 12, , 
2022/7/16, 49, 29, , 9, , 
2022/7/17, 49, 30, , 10, , 
2022/7/18, 60, 29, , 9, , 
2022/7/19, 47, 25, , 5, , 
2022/7/20, 34, 30, , 13, , 
2022/7/21, 52, 30, , 14, , 
2022/7/22, 49, 40, , 10, , 
2022/7/23, 66, 25, , 14, , 
2022/7/24, 49, 34, , 14, , 
2022/7/25, 58, 30, , 9, , 
2022/7/26, 48, 23, , 7, , 
2022/7/27, 54, 30, , 6, , 
2022/7/28, 69, 14, , 9, , 
2022/7/29, 44, 20, , 10, , 
2022/7/30, 58, 38, , 5, , 
2022/7/31, 100, 40, , 8, , 
2022/8/1, 88, 27, , 12, , 
2022/8/2, 55, 44, , 9, , 
2022/8/3, 91, 39, , 13, , 
2022/8/4, 79, 38, , 14, , 
2022/8/5, 59, 32, , 10, , 
2022/8/6, 62, 23, , 9, , 
2022/8/7, 43, 24, , 7, , 
2022/8/8, 49, 36, , 16, , 
2022/8/9, 69, 32, , 12, , 
2022/8/10, 49, 34, , 7, , 
2022/8/11, 50, 44, , 7, , 
2022/8/12, 65, 59, , 12, , 
2022/8/13, 72, 65, , 13, , 
2022/8/14, 88, 27, , 6, , 
2022/8/15, 52, 22, , 4, , 
2022/8/16, 53, 34, , 5, , 
2022/8/17, 69, 20, , 5, , 
2022/8/18, 43, 13, , 4, , 
2022/8/19, 29, 11, , 6, , 
2022/8/20, 22, 16, , 10, , 
2022/8/21, 34, 21, , 12, , 
2022/8/22, 44, 13, , 7, , 
2022/8/23, 24, 26, , 9, , 
2022/8/24, 53, 40, , 15, , 
2022/8/25, 75, 37, , 9, , 
2022/8/26, 67, 29, , 4, , 
2022/8/27, 66, 28, , 8, , 
2022/8/28, 62, 35, , 6, , 
2022/8/29, 77, 50, , 6, , 
2022/8/30, 107, 36, , 16, , 
2022/8/31, 52, 25, , 7, , 
2022/9/1, 36, 27, , 16, , 
2022/9/2, 49, 22, , 9, , 
2022/9/3, 35, , , , , 
2022/9/7, 50, 23, , 11, , 
2022/9/8, 34, , , , , 
2022/9/10, 80, 21, , 9, , 
2022/9/11, 44, 33, , 18, , 
2022/9/12, 62, 49, , 13, , 
2022/9/13, 80, 65, , 5, , 
2022/9/14, 137, 31, , 8, , 
2022/9/15, 84, 2, , 9, , 
2022/9/16, 10, 2, , 11, , 
2022/9/17, 7, 3, , 8, , 
2022/9/18, 10, 8, , 6, , 
2022/9/19, 26, 4, , 7, , 
2022/9/20, 9, 6, , 12, , 
2022/9/21, 15, 9, , 18, , 
2022/9/22, 19, 7, , 15, , 
2022/9/23, 21, 6, , 10, , 
2022/9/24, 15, , , , , 
2022/9/26, 6, 3, , 15, , 
2022/9/27, 12, 4, , 16, , 
2022/9/28, 8, 4, , 17, , 
2022/9/29, 5, 3, , 7, , 
2022/9/30, 17, 13, , 13, , 
2022/10/1, 22, 13, , 22, , 
2022/4/2, 18, 5, , 6, , 
2022/4/3, 13, 6, , 6, , 
2022/4/4, 15, 12, , 9, , 
2022/4/5, 26, 14, , 11, , 
2022/4/6, 34, 13, , 11, , 
2022/4/7, 35, 16, , 12, , 
2022/4/8, 35, 12, , 7, , 
2022/4/9, 26, 9, , 6, , 
2022/4/10, 23, 13, , 8, , 
2022/4/11, 36, 38, , 8, , 
2022/4/12, 41, 7, , 11, , 
2022/4/13, 15, 10, , 13, , 
2022/4/14, 23, 10, , 5, , 
2022/4/15, 20, 18, , 8, , 
2022/4/16, 36, 15, , 10, , 
2022/4/17, 35, 13, , 12, , 
2022/4/18, 33, 14, , 8, , 
2022/4/19, 34, 16, , 11, , 
2022/4/20, 31, 5, , 6, , 
2022/4/21, 11, 10, , 11, , 
2022/4/22, 25, 8, , 10, , 
2022/4/23, 20, 5, , 4, , 
2022/4/24, 15, 9, , 9, , 
2022/4/25, 28, 12, , 15, , 
2022/4/26, 31, 16, , 18, , 
2022/4/27, 35, 12, , 14, , 
2022/4/28, 37, 14, , 19, , 
2022/4/29, 32, 18, , 10, , 
2022/4/30, 36, 33, , 19, , 
2022/5/1, 65, 34, , 11, , 
2022/5/2, 60, 15, , 7, , 
2022/5/3, 34, 10, , 9, , 
2022/5/4, 28, 15, , 8, , 
2022/5/5, 38, 18, , 10, , 
2022/5/6, 48, 14, , 8, , 
2022/5/7, 34, 13, , 7, , 
2022/5/8, 29, 10, , 8, , 
2022/5/9, 25, 16, , 11, , 
2022/5/10, 33, 20, , 13, , 
2022/5/11, 38, 23, , 19, , 
2022/5/12, 42, 28, , 10, , 
2022/5/13, 52, 25, , 15, , 
2022/5/14, 46, 26, , 15, , 
2022/5/15, 53, 26, , 5, , 
2022/5/16, 50, 20, , 11, , 
2022/5/17, 43, 16, , 10, , 
2022/5/18, 37, 20, , 15, , 
2022/5/19, 42, 39, , 13, , 
2022/5/20, 61, 32, , 12, , 
2022/5/21, 48, 31, , 9, , 
2022/5/22, 50, 31, , 8, , 
2022/5/23, 49, 15, , 4, , 
2022/5/24, 35, 12, , 6, , 
2022/5/25, 18, 11, , 7, , 
2022/5/26, 18, 12, , 7, , 
2022/5/27, 21, 11, , 10, , 
2022/5/28, 25, 17, , 8, , 
2022/5/29, 35, 21, , 11, , 
2022/5/30, 43, 21, , 4, , 
2022/5/31, 39, 21, , 11, , 
2022/6/1, 38, 17, , 8, , 
2022/6/2, 25, 18, , 9, , 
2022/6/3, 33, 19, , 13, , 
2022/6/4, 35, 21, , 9, , 
2022/6/5, 42, 13, , 3, , 
2022/6/6, 30, 18, , 14, , 
2022/6/7, 34, 21, , 11, , 
2022/6/8, 32, 22, , 4, , 
2022/6/9, 35, 18, , 7, , 
2022/6/10, 40, 17, , 12, , 
2022/6/11, 32, 28, , 12, , 
2022/6/12, 49, 22, , 9, , 
2022/6/13, 42, 40, , 14, , 
2022/6/14, 65, 60, , 19, , 
2022/6/15, 83, 75, , 16, , 
2022/6/16, 96, 57, , 13, , 
2022/6/17, 75, 47, , 9, , 
2022/6/18, 77, 47, , 10, , 
2022/6/19, 64, 22, , 2, , 
2022/6/20, 31, 15, , 7, , 
2022/6/21, 25, 16, , 7, , 
2022/6/22, 26, 16, , 4, , 
2022/6/23, 31, 15, , 4, , 
2022/6/24, 32, 7, , 4, , 
2022/6/25, 15, 11, , 3, , 
2022/6/26, 20, 18, , 3, , 
2022/6/27, 33, 14, , 6, , 
2022/6/28, 30, 10, , 8, , 
2022/6/29, 17, 13, , 14, , 
2022/6/30, 21, 13, , 4, , 
2022/7/1, 26, 24, , 7, , 
2022/1/4, 69, 21, , 16, , 
2022/1/5, 52, 6, , 9, , 
2022/1/6, 18, 11, , 16, , 
2022/1/7, 37, 14, , 22, , 
2022/1/8, 39, 15, , 22, , 
2022/1/9, 46, 7, , 12, , 
2022/1/10, 19, 13, , 18, , 
2022/1/11, 26, 18, , 23, , 
2022/1/12, 35, 11, , 20, , 
2022/1/13, 25, , , 23, , 
2022/1/15, 26, 9, , 27, , 
2022/1/16, 35, 14, , 24, , 
2022/1/17, 47, 13, , 32, , 
2022/1/18, 50, 13, , 34, , 
2022/1/19, 42, 10, , 36, , 
